kind,arm,clock,n_target,shape,quantised,censoring_target,rho,b,check,calibration,variant,alpha,n_replicates,n_used,n_failed,n_failed_tau_only,rejection_rate,mc_se,mean_n_events,mean_n_segments,censoring_realised,mean_n_distinct_durations,mean_induced_lag1,fail_reason
size,A_iid_weibull,in_spec,35,0.75,True,0.0,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.045,0.004635461142108733,29.656,1.0,0.03262004175365345,8.6775,-0.03078045426197795,
size,A_iid_weibull,in_spec,35,0.75,True,0.0,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.044,0.0045860658521220555,29.656,1.0,0.03262004175365345,8.6775,-0.03078045426197795,
size,A_iid_weibull,in_spec,35,0.75,True,0.0,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.0475,0.004756245893559331,29.656,1.0,0.03262004175365345,8.6775,-0.03078045426197795,
size,A_iid_weibull,in_spec,35,0.75,True,0.0,,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.061,0.005351588549206675,29.656,1.0,0.03262004175365345,8.6775,-0.03078045426197795,
size,A_iid_weibull,in_spec,35,0.75,True,0.0,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0465,0.004708383480558906,29.656,1.0,0.03262004175365345,8.6775,-0.03078045426197795,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0595,0.005289600646551685,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.0465,0.004708383480558906,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.056,0.005141206084179081,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.0445,0.004610843198374892,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.048,0.0047799581588126895,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.0485,0.004803527349771208,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.061,0.005351588549206675,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.0575,0.005205465877325487,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.03,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0425,0.0045107510461119445,29.688,1.0,0.03258602711157456,8.705,-0.035192609483487014,
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,c1_lewis_robinson,asymptotic,,0.05,2000,1785,215,0,0.16246498599439776,0.008730965348786004,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,c1_lewis_robinson,permutation,,0.05,2000,1785,215,0,0.04929971988795518,0.005124186483601579,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,c2_anderson_darling,permutation,,0.05,2000,1785,215,0,0.047619047619047616,0.005040534514523458,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,c5_rank_autocorr,permutation,studentized,0.05,2000,1785,215,0,0.05266106442577031,0.005286623716413348,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,1785,215,0,0.047619047619047616,0.005040534514523458,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,c6_exchangeability,permutation,,0.05,2000,1785,215,0,0.047058823529411764,0.005012270135271009,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,0.75,True,0.25,,,cvm_cramer_von_mises,permutation,,0.05,2000,1785,215,0,0.044257703081232495,0.004867945735711284,31.0515406162465,6.42296918767507,0.17139568259283622,7.194397759103642,-0.07052851759714061,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.065,0.005512485827646181,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.053,0.005009540897128199,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.0625,0.005412658773652742,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.0495,0.004850244839180801,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0465,0.004708383480558906,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.0405,0.004407933189148856,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.048,0.0047799581588126895,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.0605,0.005331029450303197,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.0,,1.0,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.052,0.004964675215963275,35.3255,1.0,0.0275288709033599,35.3255,-0.018186780564797445,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0505,0.00489641450451246,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.049,0.0048269555622566076,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.0525,0.004987171041783107,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.046,0.00468422885862764,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0485,0.004803527349771208,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.0495,0.004850244839180801,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.045,0.004635461142108733,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.052,0.004964675215963275,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.03,,1.0,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0485,0.004803527349771208,35.1605,1.0,0.027654484866083157,35.1605,-0.029706868967140657,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.1485,0.007951344225978398,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.046,0.00468422885862764,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.051,0.004919298730510275,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.051,0.004919298730510275,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.0455,0.004659922209651144,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.045,0.004635461142108733,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,D_trp_power_law,in_spec,35,0.75,False,0.25,,1.0,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0465,0.004708383480558906,37.298,6.47,0.14782489490038384,37.298,-0.05523343854992737,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0595,0.005289600646551685,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.051,0.004919298730510275,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.058,0.0052266624149642565,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.044,0.0045860658521220555,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.045,0.004635461142108733,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.04,0.004381780460041329,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.0465,0.004708383480558906,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.0485,0.004803527349771208,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,E_copula_ar1_durations,in_spec,35,0.75,False,0.0,0.0,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0445,0.004610843198374892,35.381,1.0,0.027486875017179297,35.381,-0.030257921036244664,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0635,0.005452877680637995,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.055,0.005097793640389928,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.0685,0.0056483515294287415,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.055,0.005097793640389928,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0515,0.004942051699446294,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.0465,0.004708383480558906,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.04,0.004381780460041329,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.067,0.005590661857061291,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.0,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0565,0.005162739098579358,34.809,1.0,0.027925940406043175,34.809,-0.029272295768909877,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0565,0.005162739098579358,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.0475,0.004756245893559331,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.059,0.0052687284993630104,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.0475,0.004756245893559331,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0465,0.004708383480558906,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.047,0.00473238840333293,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.0465,0.004708383480558906,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.051,0.004919298730510275,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.03,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.043,0.004536022486716748,34.7935,1.0,0.027938033441826028,34.7935,-0.0323553354267009,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.192,0.008807269724494646,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.0385,0.004302194207610809,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.047,0.00473238840333293,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0555,0.005119558086397693,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.0545,0.005075911248239078,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.0595,0.005289600646551685,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,False,0.25,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.048,0.0047799581588126895,33.0925,6.954,0.17364813404417365,33.0925,-0.046679527631611394,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.057,0.00518415856238985,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.047,0.00473238840333293,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.0615,0.005372045699731156,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.0415,0.004459694496263169,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.049,0.0048269555622566076,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.046,0.00468422885862764,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.048,0.0047799581588126895,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.054,0.005053909377897471,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.0,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.04,0.004381780460041329,29.7345,1.0,0.0325367258292798,7.6605,-0.036608178566625314,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0635,0.005452877680637995,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.0505,0.00489641450451246,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.0735,0.005835141386461857,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.0505,0.00489641450451246,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0495,0.004850244839180801,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.047,0.00473238840333293,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.0485,0.004803527349771208,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.063,0.005432816948876522,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.03,,,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0505,0.00489641450451246,29.7535,1.0,0.03251662412408344,7.658,-0.032553749066071586,
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,c1_lewis_robinson,asymptotic,,0.05,2000,1849,151,0,0.34234721471065443,0.01103476975191744,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,c1_lewis_robinson,permutation,,0.05,2000,1849,151,0,0.060032449972958354,0.005524347746321164,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,c2_anderson_darling,permutation,,0.05,2000,1849,151,0,0.055164954029204974,0.005309347750936922,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,c5_rank_autocorr,permutation,studentized,0.05,2000,1849,151,0,0.04597079502433748,0.004870273903006041,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,c5_rank_autocorr,permutation,unstudentized,0.05,2000,1849,151,0,0.048674959437533805,0.005004363037509257,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,c6_exchangeability,permutation,,0.05,2000,1849,151,0,0.053542455381287185,0.0052351756168054165,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,A_iid_weibull,in_spec,35,1.5,True,0.25,,,cvm_cramer_von_mises,permutation,,0.05,2000,1849,151,0,0.05678745267712277,0.005382233351948078,28.672255273120605,6.942671714440238,0.19493713174998484,7.059491617090319,-0.05206679985210719,"ValueError: gamma_hat is zero: every gap is identical, so the statistic it scales is undefined. A fully quantised duration vector (every window one read long) r"
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.06,0.0053103672189407005,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.05,0.004873397172404482,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.0645,0.005492711079239468,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c2_anderson_darling,permutation,,0.05,2000,2000,0,0,0.048,0.0047799581588126895,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c5_rank_autocorr,permutation,studentized,0.05,2000,2000,0,0,0.0455,0.004659922209651144,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c5_rank_autocorr,permutation,unstudentized,0.05,2000,2000,0,0,0.045,0.004635461142108733,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,c6_exchangeability,permutation,,0.05,2000,2000,0,0,0.0445,0.004610843198374892,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,cvm_cramer_von_mises,asymptotic,,0.05,2000,2000,0,0,0.058,0.0052266624149642565,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.0,,1.0,cvm_cramer_von_mises,permutation,,0.05,2000,2000,0,0,0.0485,0.004803527349771208,34.813,1.0,0.02792282132186636,34.813,-0.027018167101730925,
size,D_trp_power_law,in_spec,35,1.5,False,0.03,,1.0,c1_lewis_robinson,asymptotic,,0.05,2000,2000,0,0,0.0685,0.0056483515294287415,34.708,1.0,0.02800492886748068,34.708,-0.02705392767382293,
size,D_trp_power_law,in_spec,35,1.5,False,0.03,,1.0,c1_lewis_robinson,permutation,,0.05,2000,2000,0,0,0.0575,0.005205465877325487,34.708,1.0,0.02800492886748068,34.708,-0.02705392767382293,
size,D_trp_power_law,in_spec,35,1.5,False,0.03,,1.0,c2_anderson_darling,asymptotic,,0.05,2000,2000,0,0,0.068,0.005629209535982827,34.708,1.0,0.02800492886748068,34.708,-0.02705392767382293,
